n,size,sparsity,compression,compressed_size,ratio,time
16,2048,0.5,LZ4Frame,1290,0.6298828125,1.1458e-5
16,2048,0.5,Xz,1224,0.59765625,0.0005895
16,2048,0.5,Zlib,1191,0.58154296875,6.1583e-5
16,2048,0.5,Zstd,1180,0.576171875,5.1e-5
32,8192,0.05,BGZF,562,0.068603515625,6.1041e-5
32,8192,0.05,Bzip2,616,0.0751953125,0.000429541
32,8192,0.05,LZ4Fast,714,0.087158203125,7.709e-6
32,8192,0.05,LZ4Frame,626,0.076416015625,2.6959e-5
32,8192,0.05,Xz,596,0.07275390625,0.000750209
32,8192,0.05,Zlib,535,0.0653076171875,7.6625e-5
32,8192,0.05,Zstd,527,0.0643310546875,6.3542e-5
32,8192,0.1,BGZF,996,0.12158203125,6.45e-5
32,8192,0.1,Bzip2,1099,0.1341552734375,0.000485542
32,8192,0.1,LZ4Fast,1233,0.1505126953125,7.792e-6
32,8192,0.1,LZ4Frame,1151,0.1405029296875,1.3041e-5
32,8192,0.1,Xz,1012,0.12353515625,0.001157166
32,8192,0.1,Zlib,972,0.11865234375,7.9375e-5
32,8192,0.1,Zstd,966,0.117919921875,8.3875e-5
32,8192,0.15,BGZF,1547,0.1888427734375,6.9042e-5
32,8192,0.15,Bzip2,1706,0.208251953125,0.000554542
32,8192,0.15,LZ4Fast,1847,0.2254638671875,9.917e-6
32,8192,0.15,LZ4Frame,1765,0.2154541015625,4.8583e-5
32,8192,0.15,Xz,1528,0.1865234375,0.0013265
32,8192,0.15,Zlib,1516,0.18505859375,9.0833e-5
32,8192,0.15,Zstd,1499,0.1829833984375,9.3e-5
32,8192,0.2,BGZF,2049,0.2501220703125,8.2958e-5
32,8192,0.2,Bzip2,2217,0.2706298828125,0.000621583
32,8192,0.2,LZ4Fast,2455,0.2996826171875,1.1709e-5
32,8192,0.2,LZ4Frame,2372,0.28955078125,9.625e-6
32,8192,0.2,Xz,2032,0.248046875,0.001527625
32,8192,0.2,Zlib,2044,0.24951171875,0.000109125
32,8192,0.2,Zstd,2008,0.2451171875,8.0417e-5
32,8192,0.25,BGZF,2447,0.2987060546875,7.7459e-5
32,8192,0.25,Bzip2,2619,0.3197021484375,0.000668375
32,8192,0.25,LZ4Fast,2907,0.3548583984375,1.35e-5
32,8192,0.25,LZ4Frame,2807,0.3426513671875,4.4083e-5
32,8192,0.25,Xz,2420,0.29541015625,0.001549875
32,8192,0.25,Zlib,2438,0.297607421875,0.000116667
32,8192,0.25,Zstd,2436,0.29736328125,5.8958e-5
32,8192,0.3,BGZF,2762,0.337158203125,7.8375e-5
32,8192,0.3,Bzip2,2971,0.3626708984375,0.000764625
32,8192,0.3,LZ4Fast,3287,0.4012451171875,1.4833e-5
32,8192,0.3,LZ4Frame,3189,0.3892822265625,4.6875e-5
32,8192,0.3,Xz,2736,0.333984375,0.00151225
32,8192,0.3,Zlib,2754,0.336181640625,0.000125583
32,8192,0.3,Zstd,2747,0.3353271484375,5.9542e-5
32,8192,0.35,BGZF,3236,0.39501953125,7.3791e-5
32,8192,0.35,Bzip2,3456,0.421875,0.000777625
32,8192,0.35,LZ4Fast,3783,0.4617919921875,1.6833e-5
32,8192,0.35,LZ4Frame,3683,0.4495849609375,1.2292e-5
32,8192,0.35,Xz,3216,0.392578125,0.001522416
32,8192,0.35,Zlib,3224,0.3935546875,0.000130875
32,8192,0.35,Zstd,3204,0.39111328125,6.5917e-5
32,8192,0.4,BGZF,3658,0.446533203125,9.4041e-5
32,8192,0.4,Bzip2,3885,0.4742431640625,0.000847
32,8192,0.4,LZ4Fast,4266,0.520751953125,1.85e-5
32,8192,0.4,LZ4Frame,4135,0.5047607421875,1.3e-5
32,8192,0.4,Xz,3628,0.44287109375,0.001508375
32,8192,0.4,Zlib,3648,0.4453125,0.000137333
32,8192,0.4,Zstd,3665,0.4473876953125,6.3958e-5
32,8192,0.45,BGZF,4146,0.506103515625,7.575e-5
32,8192,0.45,Bzip2,4435,0.5413818359375,0.000891375
32,8192,0.45,LZ4Fast,4771,0.5823974609375,1.9458e-5
32,8192,0.45,LZ4Frame,4659,0.5687255859375,1.325e-5
32,8192,0.45,Xz,4144,0.505859375,0.001417959
32,8192,0.45,Zlib,4142,0.505615234375,0.000136458
32,8192,0.45,Zstd,4190,0.511474609375,6.9541e-5
32,8192,0.5,BGZF,4492,0.54833984375,7.8291e-5
32,8192,0.5,Bzip2,4773,0.5826416015625,0.000921417
32,8192,0.5,LZ4Fast,5121,0.6251220703125,2.0375e-5
32,8192,0.5,LZ4Frame,5024,0.61328125,1.3083e-5
32,8192,0.5,Xz,4464,0.544921875,0.00132675
32,8192,0.5,Zlib,4488,0.5478515625,0.0001425
32,8192,0.5,Zstd,4530,0.552978515625,6.2292e-5
64,32768,0.05,BGZF,2067,0.063079833984375,8.0084e-5
64,32768,0.05,Bzip2,2135,0.065155029296875,0.0007515
64,32768,0.05,LZ4Fast,2792,0.085205078125,2.525e-5
64,32768,0.05,LZ4Frame,2385,0.072784423828125,1.7083e-5
64,32768,0.05,Xz,2012,0.0614013671875,0.002488458
64,32768,0.05,Zlib,2047,0.062469482421875,0.000188
64,32768,0.05,Zstd,1993,0.060821533203125,7.2917e-5
64,32768,0.1,BGZF,4174,0.12738037109375,0.000102709
64,32768,0.1,Bzip2,4156,0.1268310546875,0.000999208
64,32768,0.1,LZ4Fast,5417,0.165313720703125,2.925e-5
64,32768,0.1,LZ4Frame,4898,0.14947509765625,2.6292e-5
64,32768,0.1,Xz,4040,0.123291015625,0.003824042
64,32768,0.1,Zlib,4150,0.12664794921875,0.000251292
64,32768,0.1,Zstd,4113,0.125518798828125,8.2542e-5
64,32768,0.15,BGZF,5853,0.178619384765625,0.000126042
64,32768,0.15,Bzip2,5771,0.176116943359375,0.001255916
64,32768,0.15,LZ4Fast,7492,0.2286376953125,3.6375e-5
64,32768,0.15,LZ4Frame,6899,0.210540771484375,2.8083e-5
64,32768,0.15,Xz,5684,0.1734619140625,0.004898
64,32768,0.15,Zlib,5849,0.178497314453125,0.000276209
64,32768,0.15,Zstd,5856,0.1787109375,8.8917e-5
64,32768,0.2,BGZF,7387,0.225433349609375,0.000157583
64,32768,0.2,Bzip2,7190,0.21942138671875,0.001384791
64,32768,0.2,LZ4Fast,9294,0.28363037109375,4.3209e-5
64,32768,0.2,LZ4Frame,8678,0.26483154296875,3.325e-5
64,32768,0.2,Xz,7144,0.218017578125,0.005444916
64,32768,0.2,Zlib,7407,0.226043701171875,0.000319833
64,32768,0.2,Zstd,7360,0.224609375,0.0001
64,32768,0.25,BGZF,9593,0.292755126953125,0.000173708
64,32768,0.25,Bzip2,9333,0.284820556640625,0.001509125
64,32768,0.25,LZ4Fast,11954,0.36480712890625,5.4583e-5
64,32768,0.25,LZ4Frame,11173,0.340972900390625,3.9291e-5
64,32768,0.25,Xz,9304,0.283935546875,0.00571975
64,32768,0.25,Zlib,9624,0.293701171875,0.000356708
64,32768,0.25,Zstd,9619,0.293548583984375,0.000111208
64,32768,0.3,BGZF,10343,0.315643310546875,0.000179334
64,32768,0.3,Bzip2,10079,0.307586669921875,0.00157075
64,32768,0.3,LZ4Fast,12648,0.385986328125,5.775e-5
64,32768,0.3,LZ4Frame,11923,0.363861083984375,4.0625e-5
64,32768,0.3,Xz,10004,0.3052978515625,0.00552625
64,32768,0.3,Zlib,10375,0.316619873046875,0.000383083
64,32768,0.3,Zstd,10365,0.316314697265625,0.00011675
64,32768,0.35,BGZF,12393,0.378204345703125,0.00020425
64,32768,0.35,Bzip2,12097,0.369171142578125,0.001678833
64,32768,0.35,LZ4Fast,14916,0.4552001953125,6.6125e-5
64,32768,0.35,LZ4Frame,14238,0.43450927734375,4.4083e-5
64,32768,0.35,Xz,12044,0.3675537109375,0.005608333
64,32768,0.35,Zlib,12425,0.379180908203125,0.000420583
64,32768,0.35,Zstd,12448,0.3798828125,0.00012625
64,32768,0.4,BGZF,14454,0.44110107421875,0.000223833
64,32768,0.4,Bzip2,14163,0.432220458984375,0.001817875
64,32768,0.4,LZ4Fast,17139,0.523040771484375,7.5125e-5
64,32768,0.4,LZ4Frame,16381,0.499908447265625,4.9125e-5
64,32768,0.4,Xz,14100,0.4302978515625,0.005416875
64,32768,0.4,Zlib,14491,0.442230224609375,0.00045575
64,32768,0.4,Zstd,14545,0.443878173828125,0.000139208
64,32768,0.45,BGZF,15441,0.471221923828125,0.000238458
64,32768,0.45,Bzip2,15164,0.4627685546875,0.001911792
64,32768,0.45,LZ4Fast,18161,0.554229736328125,7.6583e-5
64,32768,0.45,LZ4Frame,17480,0.533447265625,5.15e-5
64,32768,0.45,Xz,15080,0.460205078125,0.0052385
64,32768,0.45,Zlib,15469,0.472076416015625,0.00046325
64,32768,0.45,Zstd,15577,0.475372314453125,0.00015225
64,32768,0.5,BGZF,17244,0.5262451171875,0.00023825
64,32768,0.5,Bzip2,17031,0.519744873046875,0.002038041
64,32768,0.5,LZ4Fast,20051,0.611907958984375,8.4958e-5
64,32768,0.5,LZ4Frame,19340,0.5902099609375,5.0167e-5
64,32768,0.5,Xz,16888,0.515380859375,0.004850834
64,32768,0.5,Zlib,17257,0.526641845703125,0.000491375
64,32768,0.5,Zstd,17186,0.52447509765625,0.000160291
128,131072,0.05,BGZF,8833,0.06739044189453125,0.000303917
128,131072,0.05,Bzip2,7994,0.0609893798828125,0.001977542
128,131072,0.05,LZ4Fast,12147,0.09267425537109375,7.0375e-5
128,131072,0.05,LZ4Frame,10107,0.07711029052734375,5.775e-5
128,131072,0.05,Xz,8232,0.06280517578125,0.008657416
128,131072,0.05,Zlib,8657,0.06604766845703125,0.000721833
128,131072,0.05,Zstd,8638,0.0659027099609375,0.000128209
128,131072,0.1,BGZF,16880,0.1287841796875,0.0003995
128,131072,0.1,Bzip2,15285,0.11661529541015625,0.002487333
128,131072,0.1,LZ4Fast,22186,0.1692657470703125,9.65e-5
128,131072,0.1,LZ4Frame,19665,0.15003204345703125,8.1833e-5
128,131072,0.1,Xz,15672,0.11956787109375,0.015307875
128,131072,0.1,Zlib,16673,0.12720489501953125,0.000913583
128,131072,0.1,Zstd,16713,0.12751007080078125,0.000184459
128,131072,0.15,BGZF,22699,0.17317962646484375,0.000470625
128,131072,0.15,Bzip2,20638,0.1574554443359375,0.002811167
128,131072,0.15,LZ4Fast,29233,0.22303009033203125,0.000117708
128,131072,0.15,LZ4Frame,26554,0.2025909423828125,0.000104125
128,131072,0.15,Xz,20996,0.160186767578125,0.018602125
128,131072,0.15,Zlib,22560,0.172119140625,0.0011055
128,131072,0.15,Zstd,22468,0.171417236328125,0.000241792
128,131072,0.2,BGZF,30076,0.229461669921875,0.00058075
128,131072,0.2,Bzip2,27675,0.21114349365234375,0.003266583
128,131072,0.2,LZ4Fast,38242,0.2917633056640625,0.000153667
128,131072,0.2,LZ4Frame,35113,0.26789093017578125,0.000117584
128,131072,0.2,Xz,28008,0.21368408203125,0.021516125
128,131072,0.2,Zlib,30021,0.22904205322265625,0.001330208
128,131072,0.2,Zstd,30001,0.22888946533203125,0.000292458
128,131072,0.25,BGZF,36945,0.28186798095703125,0.000655542
128,131072,0.25,Bzip2,34414,0.2625579833984375,0.003746708
128,131072,0.25,LZ4Fast,45946,0.3505401611328125,0.000182625
128,131072,0.25,LZ4Frame,42772,0.326324462890625,0.000137917
128,131072,0.25,Xz,35140,0.268096923828125,0.022652917
128,131072,0.25,Zlib,36906,0.2815704345703125,0.00146725
128,131072,0.25,Zstd,36892,0.281463623046875,0.000376709
128,131072,0.3,BGZF,43738,0.3336944580078125,0.000747791
128,131072,0.3,Bzip2,41103,0.31359100341796875,0.004142917
128,131072,0.3,LZ4Fast,53723,0.40987396240234375,0.000216042
128,131072,0.3,LZ4Frame,50537,0.38556671142578125,0.000153458
128,131072,0.3,Xz,41848,0.31927490234375,0.02327125
128,131072,0.3,Zlib,43809,0.33423614501953125,0.0017085
128,131072,0.3,Zstd,43752,0.33380126953125,0.000403
128,131072,0.35,BGZF,49735,0.37944793701171875,0.000821541
128,131072,0.35,Bzip2,47074,0.3591461181640625,0.004573708
128,131072,0.35,LZ4Fast,60151,0.45891571044921875,0.000241625
128,131072,0.35,LZ4Frame,56991,0.43480682373046875,0.000163583
128,131072,0.35,Xz,47756,0.364349365234375,0.022992125
128,131072,0.35,Zlib,49759,0.37963104248046875,0.001867833
128,131072,0.35,Zstd,49864,0.38043212890625,0.0004955
128,131072,0.4,BGZF,56128,0.42822265625,0.000903916
128,131072,0.4,Bzip2,53488,0.4080810546875,0.005064584
128,131072,0.4,LZ4Fast,66990,0.5110931396484375,0.000268333
128,131072,0.4,LZ4Frame,63839,0.48705291748046875,0.000171125
128,131072,0.4,Xz,54112,0.412841796875,0.022430542
128,131072,0.4,Zlib,56181,0.42862701416015625,0.002039
128,131072,0.4,Zstd,56385,0.43018341064453125,0.000520333
128,131072,0.45,BGZF,62223,0.47472381591796875,0.000973333
128,131072,0.45,Bzip2,59680,0.455322265625,0.005319875
128,131072,0.45,LZ4Fast,73450,0.5603790283203125,0.000294417
128,131072,0.45,LZ4Frame,70414,0.5372161865234375,0.000182917
128,131072,0.45,Xz,60000,0.457763671875,0.020881625
128,131072,0.45,Zlib,62295,0.47527313232421875,0.002318875
128,131072,0.45,Zstd,62604,0.477630615234375,0.000572791
128,131072,0.5,BGZF,68812,0.524993896484375,0.001042083
128,131072,0.5,Bzip2,66348,0.506195068359375,0.005760958
128,131072,0.5,LZ4Fast,80040,0.61065673828125,0.000311334
128,131072,0.5,LZ4Frame,77065,0.5879592895507812,0.00019575
128,131072,0.5,Xz,66160,0.5047607421875,0.019573625
128,131072,0.5,Zlib,68839,0.5251998901367188,0.002394375
128,131072,0.5,Zstd,68427,0.5220565795898438,0.000631458
256,524288,0.05,BGZF,34354,0.06552505493164062,0.001061834
256,524288,0.05,Bzip2,29085,0.05547523498535156,0.00562125
256,524288,0.05,LZ4Fast,47855,0.09127616882324219,0.000249125
256,524288,0.05,LZ4Frame,39221,0.07480812072753906,0.000247667
256,524288,0.05,Xz,30764,0.05867767333984375,0.035268959
256,524288,0.05,Zlib,33497,0.06389045715332031,0.002875
256,524288,0.05,Zstd,33631,0.06414604187011719,0.000412792
256,524288,0.1,BGZF,64421,0.12287330627441406,0.001410042
256,524288,0.1,Bzip2,56308,0.10739898681640625,0.007449833
256,524288,0.1,LZ4Fast,85063,0.1622447967529297,0.000348792
256,524288,0.1,LZ4Frame,74787,0.14264488220214844,0.000366333
256,524288,0.1,Xz,58136,0.1108856201171875,0.060791917
256,524288,0.1,Zlib,63641,0.12138557434082031,0.0036525
256,524288,0.1,Zstd,63889,0.12185859680175781,0.000695917
256,524288,0.15,BGZF,92248,0.1759490966796875,0.001779708
256,524288,0.15,Bzip2,82298,0.15697097778320312,0.00915675
256,524288,0.15,LZ4Fast,119137,0.2272357940673828,0.000445209
256,524288,0.15,LZ4Frame,107701,0.20542335510253906,0.000443958
256,524288,0.15,Xz,84516,0.16120147705078125,0.078317291
256,524288,0.15,Zlib,91557,0.17463111877441406,0.00467375
256,524288,0.15,Zstd,91770,0.17503738403320312,0.000987083
256,524288,0.2,BGZF,120390,0.22962570190429688,0.002163333
256,524288,0.2,Bzip2,109298,0.20846939086914062,0.010959083
256,524288,0.2,LZ4Fast,152358,0.2905998229980469,0.000568042
256,524288,0.2,LZ4Frame,140416,0.267822265625,0.0004845
256,524288,0.2,Xz,110636,0.21102142333984375,0.089621875
256,524288,0.2,Zlib,119924,0.22873687744140625,0.005218792
256,524288,0.2,Zstd,120212,0.22928619384765625,0.001222917
256,524288,0.25,BGZF,147703,0.2817211151123047,0.002549209
256,524288,0.25,Bzip2,135965,0.25933265686035156,0.012942333
256,524288,0.25,LZ4Fast,183947,0.35085105895996094,0.000718417
256,524288,0.25,LZ4Frame,171500,0.32711029052734375,0.000556708
256,524288,0.25,Xz,136940,0.26119232177734375,0.095191708
256,524288,0.25,Zlib,147458,0.2812538146972656,0.006059875
256,524288,0.25,Zstd,147933,0.28215980529785156,0.001436
256,524288,0.3,BGZF,173662,0.3312339782714844,0.002861708
256,524288,0.3,Bzip2,161579,0.30818748474121094,0.0145725
256,524288,0.3,LZ4Fast,213246,0.4067344665527344,0.000830292
256,524288,0.3,LZ4Frame,200104,0.3816680908203125,0.000860459
256,524288,0.3,Xz,161828,0.30866241455078125,0.095798708
256,524288,0.3,Zlib,173600,0.33111572265625,0.006929791
256,524288,0.3,Zstd,174163,0.33218955993652344,0.001632084
256,524288,0.35,BGZF,201938,0.3851661682128906,0.003204708
256,524288,0.35,Bzip2,189677,0.36178016662597656,0.016517583
256,524288,0.35,LZ4Fast,243872,0.46514892578125,0.000954625
256,524288,0.35,LZ4Frame,230762,0.4401435852050781,0.00092775
256,524288,0.35,Xz,189432,0.3613128662109375,0.097450792
256,524288,0.35,Zlib,201874,0.3850440979003906,0.00781925
256,524288,0.35,Zstd,202757,0.38672828674316406,0.001875792
256,524288,0.4,BGZF,225831,0.4307384490966797,0.003465833
256,524288,0.4,Bzip2,213815,0.4078197479248047,0.018400167
256,524288,0.4,LZ4Fast,269473,0.5139789581298828,0.001311584
256,524288,0.4,LZ4Frame,256713,0.4896411895751953,0.000698709
256,524288,0.4,Xz,213260,0.40676116943359375,0.09426375
256,524288,0.4,Zlib,225809,0.4306964874267578,0.008542916
256,524288,0.4,Zstd,227422,0.4337730407714844,0.001992041
256,524288,0.45,BGZF,252456,0.4815216064453125,0.00371
256,524288,0.45,Bzip2,240907,0.45949363708496094,0.020271125
256,524288,0.45,LZ4Fast,297327,0.5671062469482422,0.001428959
256,524288,0.45,LZ4Frame,284994,0.5435829162597656,0.000695417
256,524288,0.45,Xz,239880,0.4575347900390625,0.090028
256,524288,0.45,Zlib,252406,0.4814262390136719,0.00931325
256,524288,0.45,Zstd,254657,0.4857196807861328,0.002137792
256,524288,0.5,BGZF,276947,0.5282344818115234,0.003926709
256,524288,0.5,Bzip2,266145,0.5076313018798828,0.021984792
256,524288,0.5,LZ4Fast,322334,0.6148033142089844,0.001511375
256,524288,0.5,LZ4Frame,310623,0.5924663543701172,0.000711666
256,524288,0.5,Xz,263260,0.5021286010742188,0.08432
256,524288,0.5,Zlib,276872,0.5280914306640625,0.0099265
256,524288,0.5,Zstd,276137,0.5266895294189453,0.00219625
512,2097152,0.05,BGZF,137784,0.06570053100585938,0.004056291
512,2097152,0.05,Bzip2,114466,0.054581642150878906,0.020304542
512,2097152,0.05,LZ4Fast,191931,0.09151983261108398,0.00093675
512,2097152,0.05,LZ4Frame,157284,0.07499885559082031,0.000940125
512,2097152,0.05,Xz,121540,0.05795478820800781,0.150792792
512,2097152,0.05,Zlib,134227,0.06400442123413086,0.011576291
512,2097152,0.05,Zstd,135780,0.06474494934082031,0.001818292
512,2097152,0.1,BGZF,255357,0.12176370620727539,0.005337708
512,2097152,0.1,Bzip2,221167,0.10546064376831055,0.033577333
512,2097152,0.1,LZ4Fast,337712,0.16103363037109375,0.001326208
512,2097152,0.1,LZ4Frame,296503,0.14138364791870117,0.001342
512,2097152,0.1,Xz,228936,0.10916519165039062,0.311994916
512,2097152,0.1,Zlib,251776,0.12005615234375,0.014459875
512,2097152,0.1,Zstd,254641,0.12142229080200195,0.002736125
512,2097152,0.15,BGZF,369361,0.17612504959106445,0.006919208
512,2097152,0.15,Bzip2,327686,0.15625286102294922,0.035086792
512,2097152,0.15,LZ4Fast,476658,0.22728824615478516,0.001796583
512,2097152,0.15,LZ4Frame,431110,0.20556926727294922,0.001714417
512,2097152,0.15,Xz,334752,0.1596221923828125,0.362019792
512,2097152,0.15,Zlib,366240,0.1746368408203125,0.017903792
512,2097152,0.15,Zstd,369839,0.17635297775268555,0.003776458
512,2097152,0.2,BGZF,482630,0.23013591766357422,0.008862208
512,2097152,0.2,Bzip2,436646,0.20820903778076172,0.043521209
512,2097152,0.2,LZ4Fast,612219,0.291928768157959,0.002445625
512,2097152,0.2,LZ4Frame,562696,0.2683143615722656,0.00204025
512,2097152,0.2,Xz,440664,0.21012496948242188,0.399339458
512,2097152,0.2,Zlib,480493,0.22911691665649414,0.022068042
512,2097152,0.2,Zstd,484723,0.23113393783569336,0.004710834
512,2097152,0.25,BGZF,587681,0.2802281379699707,0.0107055
512,2097152,0.25,Bzip2,539280,0.25714874267578125,0.052952541
512,2097152,0.25,LZ4Fast,732872,0.3494606018066406,0.002913875
512,2097152,0.25,LZ4Frame,682138,0.3252687454223633,0.002348708
512,2097152,0.25,Xz,540936,0.2579383850097656,0.443940416
512,2097152,0.25,Zlib,586472,0.2796516418457031,0.025139708
512,2097152,0.25,Zstd,591426,0.2820138931274414,0.005266042
512,2097152,0.3,BGZF,698070,0.33286571502685547,0.0122015
512,2097152,0.3,Bzip2,648847,0.30939435958862305,0.062700375
512,2097152,0.3,LZ4Fast,857226,0.40875720977783203,0.0034725
512,2097152,0.3,LZ4Frame,805181,0.3839402198791504,0.002829291
512,2097152,0.3,Xz,646016,0.30804443359375,0.463009166
512,2097152,0.3,Zlib,697641,0.33266115188598633,0.028256125
512,2097152,0.3,Zstd,703630,0.33551692962646484,0.006550834
512,2097152,0.35,BGZF,804437,0.38358545303344727,0.013058459
512,2097152,0.35,Bzip2,754829,0.35993051528930664,0.068098792
512,2097152,0.35,LZ4Fast,972926,0.4639272689819336,0.003762792
512,2097152,0.35,LZ4Frame,920552,0.4389533996582031,0.002713209
512,2097152,0.35,Xz,748884,0.35709571838378906,0.453361291
512,2097152,0.35,Zlib,804129,0.3834385871887207,0.03142625
512,2097152,0.35,Zstd,811368,0.3868904113769531,0.006474042
512,2097152,0.4,BGZF,903737,0.4309353828430176,0.013686125
512,2097152,0.4,Bzip2,854993,0.40769243240356445,0.073956166
512,2097152,0.4,LZ4Fast,1079211,0.5146079063415527,0.0045895
512,2097152,0.4,LZ4Frame,1027615,0.4900050163269043,0.002671875
512,2097152,0.4,Xz,846748,0.4037609100341797,0.412663
512,2097152,0.4,Zlib,903498,0.43082141876220703,0.035075958
512,2097152,0.4,Zstd,913008,0.43535614013671875,0.006625417
512,2097152,0.45,BGZF,1003029,0.47828149795532227,0.014909125
512,2097152,0.45,Bzip2,955964,0.4558391571044922,0.082339458
512,2097152,0.45,LZ4Fast,1182778,0.5639925003051758,0.009937792
512,2097152,0.45,LZ4Frame,1132832,0.5401763916015625,0.002854792
512,2097152,0.45,Xz,944396,0.45032310485839844,0.458058292
512,2097152,0.45,Zlib,1002786,0.4781656265258789,0.039105459
512,2097152,0.45,Zstd,1013940,0.48348426818847656,0.00680175
512,2097152,0.5,BGZF,1105048,0.5269279479980469,0.016120875
512,2097152,0.5,Bzip2,1061040,0.5059432983398438,0.090208542
512,2097152,0.5,LZ4Fast,1287042,0.6137094497680664,0.0051415
512,2097152,0.5,LZ4Frame,1238651,0.590634822845459,0.003074042
512,2097152,0.5,Xz,1047804,0.4996318817138672,0.392740667
512,2097152,0.5,Zlib,1104733,0.5267777442932129,0.040616
512,2097152,0.5,Zstd,1104036,0.5264453887939453,0.006880167
1024,8388608,0.05,BGZF,550834,0.06566452980041504,0.01706075
1024,8388608,0.05,Bzip2,455307,0.05427682399749756,0.080847208
1024,8388608,0.05,LZ4Fast,767783,0.09152686595916748,0.003586958
1024,8388608,0.05,LZ4Frame,628804,0.07495927810668945,0.00390925
1024,8388608,0.05,Xz,486932,0.058046817779541016,0.6867205
1024,8388608,0.05,Zlib,536765,0.0639873743057251,0.046027542
1024,8388608,0.05,Zstd,545187,0.06499135494232178,0.007768875
1024,8388608,0.1,BGZF,1033043,0.12314832210540771,0.02245125
1024,8388608,0.1,Bzip2,893189,0.10647642612457275,0.114061
