n,size,sparsity,compression,compressed_size,ratio,time
16,2048,0.8,Zstd,1796,0.876953125,7.15e-5
16,2048,0.85,Bzip2,2150,1.0498046875,0.001160611
16,2048,0.85,LZ4Fast,1876,0.916015625,7.26e-6
16,2048,0.85,LZ4Frame,1877,0.91650390625,7.43e-6
16,2048,0.85,Xz,1836,0.896484375,0.001327965
16,2048,0.85,Zlib,1790,0.8740234375,7.035e-5
16,2048,0.85,Zstd,1828,0.892578125,0.000448177
16,2048,0.9,Bzip2,2316,1.130859375,0.001130348
16,2048,0.9,LZ4Fast,1993,0.97314453125,6.025e-6
16,2048,0.9,LZ4Frame,1993,0.97314453125,6.407e-6
16,2048,0.9,Xz,1964,0.958984375,0.001915983
16,2048,0.9,Zlib,1933,0.94384765625,6.5736e-5
16,2048,0.9,Zstd,1934,0.9443359375,7.2146e-5
16,2048,0.95,Bzip2,2333,1.13916015625,0.001110745
16,2048,0.95,LZ4Fast,2017,0.98486328125,5.549e-6
16,2048,0.95,LZ4Frame,2020,0.986328125,6.148e-6
16,2048,0.95,Xz,1996,0.974609375,0.001530391
16,2048,0.95,Zlib,1948,0.951171875,6.3557e-5
16,2048,0.95,Zstd,1950,0.9521484375,0.000513821
16,2048,1.0,Bzip2,2435,1.18896484375,0.001105195
16,2048,1.0,LZ4Fast,2066,1.0087890625,4.243e-6
16,2048,1.0,LZ4Frame,2063,1.00732421875,4.287e-6
16,2048,1.0,Xz,2068,1.009765625,0.001787116
16,2048,1.0,Zlib,2018,0.9853515625,6.1771e-5
16,2048,1.0,Zstd,2012,0.982421875,6.3489e-5
32,8192,0.05,Bzip2,573,0.0699462890625,0.00065117
32,8192,0.05,LZ4Fast,659,0.0804443359375,1.8869e-5
32,8192,0.05,LZ4Frame,573,0.0699462890625,6.285e-6
32,8192,0.05,Xz,548,0.06689453125,0.001697321
32,8192,0.05,Zlib,492,0.06005859375,7.1769e-5
32,8192,0.05,Zstd,494,0.060302734375,0.000543359
32,8192,0.1,Bzip2,1200,0.146484375,0.00086265
32,8192,0.1,LZ4Fast,1349,0.1646728515625,1.2188e-5
32,8192,0.1,LZ4Frame,1267,0.1546630859375,8.561e-6
32,8192,0.1,Xz,1104,0.134765625,0.002682002
32,8192,0.1,Zlib,1069,0.1304931640625,0.000100692
32,8192,0.1,Zstd,1050,0.128173828125,7.0738e-5
32,8192,0.15,Bzip2,1800,0.2197265625,0.000987812
32,8192,0.15,LZ4Fast,1974,0.240966796875,1.386e-5
32,8192,0.15,LZ4Frame,1880,0.2294921875,1.0922e-5
32,8192,0.15,Xz,1632,0.19921875,0.002571885
32,8192,0.15,Zlib,1628,0.19873046875,0.000107218
32,8192,0.15,Zstd,1611,0.1966552734375,0.000503196
32,8192,0.2,Bzip2,2170,0.264892578125,0.001103126
32,8192,0.2,LZ4Fast,2386,0.291259765625,1.5876e-5
32,8192,0.2,LZ4Frame,2268,0.27685546875,1.2214e-5
32,8192,0.2,Xz,1972,0.24072265625,0.00324622
32,8192,0.2,Zlib,1968,0.240234375,0.000121093
32,8192,0.2,Zstd,1952,0.23828125,7.3169e-5
32,8192,0.25,Bzip2,2574,0.314208984375,0.001118731
32,8192,0.25,LZ4Fast,2853,0.3482666015625,1.7914e-5
32,8192,0.25,LZ4Frame,2775,0.3387451171875,1.4285e-5
32,8192,0.25,Xz,2388,0.29150390625,0.002884341
32,8192,0.25,Zlib,2392,0.2919921875,0.000129044
32,8192,0.25,Zstd,2382,0.290771484375,0.000522609
32,8192,0.3,Bzip2,2967,0.3621826171875,0.001253639
32,8192,0.3,LZ4Fast,3280,0.400390625,2.0762e-5
32,8192,0.3,LZ4Frame,3167,0.3865966796875,1.603e-5
32,8192,0.3,Xz,2740,0.33447265625,0.003353461
32,8192,0.3,Zlib,2753,0.3360595703125,0.000139021
32,8192,0.3,Zstd,2725,0.3326416015625,7.61e-5
32,8192,0.35,Bzip2,3321,0.4053955078125,0.00126727
32,8192,0.35,LZ4Fast,3689,0.4503173828125,2.1916e-5
32,8192,0.35,LZ4Frame,3536,0.431640625,1.6986e-5
32,8192,0.35,Xz,3080,0.3759765625,0.002842913
32,8192,0.35,Zlib,3093,0.3775634765625,0.000141652
32,8192,0.35,Zstd,3093,0.3775634765625,0.000561805
32,8192,0.4,Bzip2,4018,0.490478515625,0.0013898
32,8192,0.4,LZ4Fast,4367,0.5330810546875,2.4329e-5
32,8192,0.4,LZ4Frame,4275,0.5218505859375,1.7896e-5
32,8192,0.4,Xz,3760,0.458984375,0.003213273
32,8192,0.4,Zlib,3769,0.4600830078125,0.000145427
32,8192,0.4,Zstd,3798,0.463623046875,8.1211e-5
32,8192,0.45,Bzip2,4033,0.4923095703125,0.001362755
32,8192,0.45,LZ4Fast,4359,0.5321044921875,2.4102e-5
32,8192,0.45,LZ4Frame,4226,0.515869140625,1.7624e-5
32,8192,0.45,Xz,3732,0.45556640625,0.002792069
32,8192,0.45,Zlib,3717,0.4537353515625,0.0001459
32,8192,0.45,Zstd,3752,0.4580078125,0.0005472
32,8192,0.5,Bzip2,5013,0.6119384765625,0.001498095
32,8192,0.5,LZ4Fast,5349,0.6529541015625,2.7504e-5
32,8192,0.5,LZ4Frame,5225,0.6378173828125,1.9729e-5
32,8192,0.5,Xz,4680,0.5712890625,0.003007805
32,8192,0.5,Zlib,4684,0.57177734375,0.00015219
32,8192,0.5,Zstd,4750,0.579833984375,8.0052e-5
32,8192,0.55,Bzip2,5024,0.61328125,0.001456669
32,8192,0.55,LZ4Fast,5401,0.6593017578125,2.7055e-5
32,8192,0.55,LZ4Frame,5309,0.6480712890625,1.9296e-5
32,8192,0.55,Xz,4748,0.57958984375,0.00251888
32,8192,0.55,Zlib,4752,0.580078125,0.000156633
32,8192,0.55,Zstd,4829,0.5894775390625,0.000558964
32,8192,0.6,Bzip2,5310,0.648193359375,0.001561721
32,8192,0.6,LZ4Fast,5670,0.692138671875,2.8139e-5
32,8192,0.6,LZ4Frame,5567,0.6795654296875,1.91e-5
32,8192,0.6,Xz,4988,0.60888671875,0.002969145
32,8192,0.6,Zlib,4996,0.60986328125,0.000158927
32,8192,0.6,Zstd,5082,0.620361328125,7.9119e-5
32,8192,0.65,Bzip2,5806,0.708740234375,0.001542808
32,8192,0.65,LZ4Fast,6089,0.7432861328125,2.8873e-5
32,8192,0.65,LZ4Frame,6010,0.733642578125,1.9096e-5
32,8192,0.65,Xz,5476,0.66845703125,0.002402844
32,8192,0.65,Zlib,5477,0.6685791015625,0.00015488
32,8192,0.65,Zstd,5484,0.66943359375,0.000572399
32,8192,0.7,Bzip2,6256,0.763671875,0.001623926
32,8192,0.7,LZ4Fast,6501,0.7935791015625,2.9362e-5
32,8192,0.7,LZ4Frame,6426,0.784423828125,1.9072e-5
32,8192,0.7,Xz,5896,0.7197265625,0.00275783
32,8192,0.7,Zlib,5897,0.7198486328125,0.000157319
32,8192,0.7,Zstd,5898,0.719970703125,7.8468e-5
32,8192,0.75,Bzip2,6598,0.805419921875,0.001619506
32,8192,0.75,LZ4Fast,6789,0.8287353515625,2.9984e-5
32,8192,0.75,LZ4Frame,6715,0.8197021484375,1.8655e-5
32,8192,0.75,Xz,6180,0.75439453125,0.002240114
32,8192,0.75,Zlib,6193,0.7559814453125,0.00015163
32,8192,0.75,Zstd,6188,0.75537109375,0.000570917
32,8192,0.8,Bzip2,7034,0.858642578125,0.001689579
32,8192,0.8,LZ4Fast,7113,0.8682861328125,3.2675e-5
32,8192,0.8,LZ4Frame,7059,0.8616943359375,1.8299e-5
32,8192,0.8,Xz,6548,0.79931640625,0.00266241
32,8192,0.8,Zlib,6557,0.8004150390625,0.000151191
32,8192,0.8,Zstd,6562,0.801025390625,8.0007e-5
32,8192,0.85,Bzip2,7481,0.9132080078125,0.001712146
32,8192,0.85,LZ4Fast,7479,0.9129638671875,3.1295e-5
32,8192,0.85,LZ4Frame,7421,0.9058837890625,1.6855e-5
32,8192,0.85,Xz,6988,0.85302734375,0.002169447
32,8192,0.85,Zlib,6987,0.8529052734375,0.000142509
32,8192,0.85,Zstd,6989,0.8531494140625,0.000564616
32,8192,0.9,Bzip2,7723,0.9427490234375,0.001729548
32,8192,0.9,LZ4Fast,7697,0.9395751953125,2.9149e-5
32,8192,0.9,LZ4Frame,7670,0.936279296875,1.606e-5
32,8192,0.9,Xz,7228,0.88232421875,0.002564888
32,8192,0.9,Zlib,7224,0.8818359375,0.000139605
32,8192,0.9,Zstd,7228,0.88232421875,8.15e-5
32,8192,0.95,Bzip2,8106,0.989501953125,0.001746767
32,8192,0.95,LZ4Fast,7994,0.975830078125,2.3771e-5
32,8192,0.95,LZ4Frame,7964,0.97216796875,1.3635e-5
32,8192,0.95,Xz,7568,0.923828125,0.002100293
32,8192,0.95,Zlib,7578,0.925048828125,0.000134398
32,8192,0.95,Zstd,7603,0.9281005859375,0.000569749
32,8192,1.0,Bzip2,8509,1.0386962890625,0.001809921
32,8192,1.0,LZ4Fast,8264,1.0087890625,1.2282e-5
32,8192,1.0,LZ4Frame,8207,1.0018310546875,5.39e-6
32,8192,1.0,Xz,7892,0.96337890625,0.002544488
32,8192,1.0,Zlib,7894,0.963623046875,0.000119677
32,8192,1.0,Zstd,7881,0.9620361328125,6.0053e-5
64,32768,0.05,Bzip2,2207,0.067352294921875,0.001152665
64,32768,0.05,LZ4Fast,2930,0.08941650390625,2.4949e-5
64,32768,0.05,LZ4Frame,2507,0.076507568359375,1.6939e-5
64,32768,0.05,Xz,2116,0.0645751953125,0.003861101
64,32768,0.05,Zlib,2144,0.0654296875,0.000179886
64,32768,0.05,Zstd,2086,0.06365966796875,0.000525769
64,32768,0.1,Bzip2,4121,0.125762939453125,0.001491997
64,32768,0.1,LZ4Fast,5336,0.162841796875,3.378e-5
64,32768,0.1,LZ4Frame,4816,0.14697265625,2.479e-5
64,32768,0.1,Xz,3976,0.121337890625,0.006131175
64,32768,0.1,Zlib,4082,0.12457275390625,0.000228524
64,32768,0.1,Zstd,4054,0.12371826171875,9.2875e-5
64,32768,0.15,Bzip2,5489,0.167510986328125,0.00165636
64,32768,0.15,LZ4Fast,7173,0.218902587890625,4.0683e-5
64,32768,0.15,LZ4Frame,6564,0.2003173828125,3.1532e-5
64,32768,0.15,Xz,5420,0.1654052734375,0.00694628
64,32768,0.15,Zlib,5582,0.17034912109375,0.000296917
64,32768,0.15,Zstd,5572,0.1700439453125,0.000569614
64,32768,0.2,Bzip2,7356,0.2244873046875,0.001950507
64,32768,0.2,LZ4Fast,9510,0.29022216796875,5.2939e-5
64,32768,0.2,LZ4Frame,8797,0.268463134765625,3.9332e-5
64,32768,0.2,Xz,7300,0.2227783203125,0.008239614
64,32768,0.2,Zlib,7541,0.230133056640625,0.00031341
64,32768,0.2,Zstd,7559,0.230682373046875,0.000117704
64,32768,0.25,Bzip2,9410,0.28717041015625,0.002248161
64,32768,0.25,LZ4Fast,11932,0.3641357421875,6.5139e-5
64,32768,0.25,LZ4Frame,11231,0.342742919921875,4.9445e-5
64,32768,0.25,Xz,9360,0.28564453125,0.008326132
64,32768,0.25,Zlib,9666,0.29498291015625,0.000370747
64,32768,0.25,Zstd,9667,0.295013427734375,0.000624822
64,32768,0.3,Bzip2,10122,0.30889892578125,0.002339393
64,32768,0.3,LZ4Fast,12733,0.388580322265625,6.8684e-5
64,32768,0.3,LZ4Frame,12033,0.367218017578125,5.0884e-5
64,32768,0.3,Xz,10040,0.306396484375,0.008817032
64,32768,0.3,Zlib,10387,0.316986083984375,0.000418193
64,32768,0.3,Zstd,10422,0.31805419921875,0.000130411
64,32768,0.35,Bzip2,12267,0.374359130859375,0.002430041
64,32768,0.35,LZ4Fast,15092,0.4605712890625,7.9969e-5
64,32768,0.35,LZ4Frame,14394,0.43927001953125,5.6841e-5
64,32768,0.35,Xz,12152,0.370849609375,0.008446769
64,32768,0.35,Zlib,12562,0.38336181640625,0.000442215
64,32768,0.35,Zstd,12603,0.384613037109375,0.000632061
64,32768,0.4,Bzip2,14166,0.43231201171875,0.002601151
64,32768,0.4,LZ4Fast,17032,0.519775390625,8.7912e-5
64,32768,0.4,LZ4Frame,16401,0.500518798828125,6.0187e-5
64,32768,0.4,Xz,14068,0.4293212890625,0.008660978
64,32768,0.4,Zlib,14450,0.44097900390625,0.000496688
64,32768,0.4,Zstd,14535,0.443572998046875,0.00014882
64,32768,0.45,Bzip2,15516,0.4735107421875,0.002648871
64,32768,0.45,LZ4Fast,18453,0.563140869140625,0.000102419
64,32768,0.45,LZ4Frame,17741,0.541412353515625,6.2922e-5
64,32768,0.45,Xz,15372,0.4691162109375,0.007655483
64,32768,0.45,Zlib,15761,0.480987548828125,0.000503224
64,32768,0.45,Zstd,15679,0.478485107421875,0.000659173
64,32768,0.5,Bzip2,17042,0.52008056640625,0.002793493
64,32768,0.5,LZ4Fast,20033,0.611358642578125,0.000101859
64,32768,0.5,LZ4Frame,19383,0.591522216796875,6.5264e-5
64,32768,0.5,Xz,16888,0.515380859375,0.00788016
64,32768,0.5,Zlib,17274,0.52716064453125,0.000537152
64,32768,0.5,Zstd,17178,0.52423095703125,0.000157439
64,32768,0.55,Bzip2,18603,0.567718505859375,0.002859053
64,32768,0.55,LZ4Fast,21596,0.6590576171875,0.000109012
64,32768,0.55,LZ4Frame,20967,0.639862060546875,6.6033e-5
64,32768,0.55,Xz,18444,0.5628662109375,0.006949444
64,32768,0.55,Zlib,18905,0.576934814453125,0.000602982
64,32768,0.55,Zstd,18753,0.572296142578125,0.000671241
64,32768,0.6,Bzip2,19974,0.60955810546875,0.002980001
64,32768,0.6,LZ4Fast,22911,0.699188232421875,0.000111446
64,32768,0.6,LZ4Frame,22278,0.67987060546875,6.7207e-5
64,32768,0.6,Xz,19732,0.6021728515625,0.007189001
64,32768,0.6,Zlib,20206,0.61663818359375,0.000624894
64,32768,0.6,Zstd,20078,0.61273193359375,0.000162613
64,32768,0.65,Bzip2,21396,0.6529541015625,0.003040973
64,32768,0.65,LZ4Fast,24205,0.738677978515625,0.000115263
64,32768,0.65,LZ4Frame,23640,0.721435546875,6.7638e-5
64,32768,0.65,Xz,21060,0.6427001953125,0.006389076
64,32768,0.65,Zlib,21532,0.6571044921875,0.000642878
64,32768,0.65,Zstd,21438,0.65423583984375,0.00067786
64,32768,0.7,Bzip2,23333,0.712066650390625,0.003205207
64,32768,0.7,LZ4Fast,25969,0.792510986328125,0.000119062
64,32768,0.7,LZ4Frame,25482,0.77764892578125,6.5466e-5
64,32768,0.7,Xz,22796,0.6956787109375,0.006521199
64,32768,0.7,Zlib,23350,0.71258544921875,0.000645034
64,32768,0.7,Zstd,23267,0.710052490234375,0.000165615
64,32768,0.75,Bzip2,25037,0.764068603515625,0.003230313
64,32768,0.75,LZ4Fast,27431,0.837127685546875,0.000117096
64,32768,0.75,LZ4Frame,27020,0.8245849609375,6.5025e-5
64,32768,0.75,Xz,24424,0.745361328125,0.005636222
64,32768,0.75,Zlib,25004,0.7630615234375,0.000659661
64,32768,0.75,Zstd,24916,0.7603759765625,0.000681888
64,32768,0.8,Bzip2,26348,0.8040771484375,0.003347827
64,32768,0.8,LZ4Fast,28535,0.870819091796875,0.000121713
64,32768,0.8,LZ4Frame,28133,0.858551025390625,6.264e-5
64,32768,0.8,Xz,25740,0.7855224609375,0.006036172
64,32768,0.8,Zlib,26183,0.799041748046875,0.000667872
64,32768,0.8,Zstd,26132,0.7974853515625,0.000170579
64,32768,0.85,Bzip2,28033,0.855499267578125,0.003412898
64,32768,0.85,LZ4Fast,29870,0.91156005859375,0.000120938
64,32768,0.85,LZ4Frame,29536,0.9013671875,6.0371e-5
64,32768,0.85,Xz,27272,0.832275390625,0.00523376
64,32768,0.85,Zlib,27693,0.845123291015625,0.000680878
64,32768,0.85,Zstd,27632,0.84326171875,0.000696718
64,32768,0.9,Bzip2,29632,0.904296875,0.003559487
64,32768,0.9,LZ4Fast,31021,0.946685791015625,0.000102649
64,32768,0.9,LZ4Frame,30753,0.938507080078125,5.4295e-5
64,32768,0.9,Xz,28660,0.8746337890625,0.005733009
64,32768,0.9,Zlib,29060,0.8868408203125,0.000684105
64,32768,0.9,Zstd,29005,0.885162353515625,0.000170222
64,32768,0.95,Bzip2,31156,0.9508056640625,0.003544558
64,32768,0.95,LZ4Fast,32210,0.98297119140625,8.2821e-5
64,32768,0.95,LZ4Frame,32007,0.976776123046875,4.2968e-5
64,32768,0.95,Xz,30004,0.9156494140625,0.004969156
64,32768,0.95,Zlib,30396,0.9276123046875,0.000679149
64,32768,0.95,Zstd,30360,0.926513671875,0.000685093
64,32768,1.0,Bzip2,32401,0.988800048828125,0.003708617
64,32768,1.0,LZ4Fast,33056,1.0087890625,3.9413e-5
64,32768,1.0,LZ4Frame,32783,1.000457763671875,1.0876e-5
64,32768,1.0,Xz,31080,0.948486328125,0.005476051
64,32768,1.0,Zlib,31491,0.961029052734375,0.000663761
64,32768,1.0,Zstd,31425,0.959014892578125,0.000121794
128,131072,0.05,Bzip2,7776,0.059326171875,0.002782168
128,131072,0.05,LZ4Fast,11894,0.0907440185546875,8.7516e-5
128,131072,0.05,LZ4Frame,9802,0.0747833251953125,7.2043e-5
128,131072,0.05,Xz,7980,0.060882568359375,0.012404548
128,131072,0.05,Zlib,8400,0.0640869140625,0.000635961
128,131072,0.05,Zstd,8322,0.0634918212890625,0.000165506
128,131072,0.1,Bzip2,14693,0.11209869384765625,0.003254938
128,131072,0.1,LZ4Fast,21464,0.16375732421875,0.000115199
128,131072,0.1,LZ4Frame,18963,0.14467620849609375,9.6194e-5
128,131072,0.1,Xz,15092,0.115142822265625,0.02093374
128,131072,0.1,Zlib,16061,0.12253570556640625,0.000948369
128,131072,0.1,Zstd,16082,0.1226959228515625,0.000290835
128,131072,0.15,Bzip2,21170,0.1615142822265625,0.003507202
128,131072,0.15,LZ4Fast,29916,0.228240966796875,0.000160372
128,131072,0.15,LZ4Frame,27116,0.206878662109375,0.000128666
128,131072,0.15,Xz,21844,0.166656494140625,0.026050651
128,131072,0.15,Zlib,23102,0.1762542724609375,0.001154251
128,131072,0.15,Zstd,22993,0.17542266845703125,0.000247386
128,131072,0.2,Bzip2,27244,0.207855224609375,0.003921383
128,131072,0.2,LZ4Fast,37463,0.28582000732421875,0.000189681
128,131072,0.2,LZ4Frame,34556,0.263641357421875,0.000151453
128,131072,0.2,Xz,27960,0.21331787109375,0.029939196
128,131072,0.2,Zlib,29535,0.22533416748046875,0.001328401
128,131072,0.2,Zstd,29436,0.224578857421875,0.000289343
128,131072,0.25,Bzip2,34712,0.26483154296875,0.004462769
128,131072,0.25,LZ4Fast,46482,0.3546295166015625,0.00023461
128,131072,0.25,LZ4Frame,43222,0.3297576904296875,0.000176883
128,131072,0.25,Xz,35408,0.2701416015625,0.031680499
128,131072,0.25,Zlib,37190,0.2837371826171875,0.001604739
128,131072,0.25,Zstd,37168,0.2835693359375,0.00033895
128,131072,0.3,Bzip2,41515,0.31673431396484375,0.004905735
128,131072,0.3,LZ4Fast,54106,0.4127960205078125,0.000264229
128,131072,0.3,LZ4Frame,50961,0.38880157470703125,0.000202139
128,131072,0.3,Xz,42272,0.322509765625,0.032730541
128,131072,0.3,Zlib,44232,0.33746337890625,0.001868492
128,131072,0.3,Zstd,44170,0.3369903564453125,0.000366475
128,131072,0.35,Bzip2,48388,0.369171142578125,0.005479154
128,131072,0.35,LZ4Fast,61483,0.46907806396484375,0.000308309
128,131072,0.35,LZ4Frame,58476,0.446136474609375,0.000221088
128,131072,0.35,Xz,49032,0.37408447265625,0.03129095
128,131072,0.35,Zlib,51085,0.38974761962890625,0.002125102
128,131072,0.35,Zstd,51156,0.390289306640625,0.000398356
128,131072,0.4,Bzip2,54859,0.41854095458984375,0.005968277
128,131072,0.4,LZ4Fast,68474,0.5224151611328125,0.000335836
128,131072,0.4,LZ4Frame,65308,0.498260498046875,0.000234727
128,131072,0.4,Xz,55380,0.422515869140625,0.031152459
128,131072,0.4,Zlib,57549,0.43906402587890625,0.002358118
128,131072,0.4,Zstd,57704,0.44024658203125,0.000427668
128,131072,0.45,Bzip2,60845,0.46421051025390625,0.006421436
128,131072,0.45,LZ4Fast,74591,0.5690841674804688,0.000379341
128,131072,0.45,LZ4Frame,71552,0.5458984375,0.000247866
128,131072,0.45,Xz,61124,0.466339111328125,0.029549664
128,131072,0.45,Zlib,63396,0.483673095703125,0.002509688
128,131072,0.45,Zstd,63694,0.4859466552734375,0.000433377
128,131072,0.5,Bzip2,66481,0.5072097778320312,0.006744543
128,131072,0.5,LZ4Fast,79988,0.610260009765625,0.000403199
128,131072,0.5,LZ4Frame,77213,0.5890884399414062,0.000249211
128,131072,0.5,Xz,65900,0.502777099609375,0.028490232
128,131072,0.5,Zlib,68865,0.5253982543945312,0.00261951
128,131072,0.5,Zstd,68482,0.5224761962890625,0.000588375
128,131072,0.55,Bzip2,72695,0.5546188354492188,0.030870351
128,131072,0.55,LZ4Fast,86216,0.65777587890625,0.000466604
128,131072,0.55,LZ4Frame,83516,0.637176513671875,0.000346375
128,131072,0.55,Xz,72060,0.549774169921875,0.027198524
128,131072,0.55,Zlib,74921,0.5716018676757812,0.002891484
128,131072,0.55,Zstd,74471,0.5681686401367188,0.001187654
128,131072,0.6,Bzip2,79996,0.610321044921875,0.146869039
128,131072,0.6,LZ4Fast,93096,0.71026611328125,0.000481596
128,131072,0.6,LZ4Frame,90490,0.6903839111328125,0.000298416
128,131072,0.6,Xz,78800,0.6011962890625,0.026866023
128,131072,0.6,Zlib,81832,0.62432861328125,0.0030105
128,131072,0.6,Zstd,81416,0.62115478515625,0.000626793
128,131072,0.65,Bzip2,85690,0.6537628173828125,0.007854353
128,131072,0.65,LZ4Fast,98337,0.7502517700195312,0.000456174
128,131072,0.65,LZ4Frame,95820,0.731048583984375,0.000269855
128,131072,0.65,Xz,84352,0.6435546875,0.02247356
